"symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"VDAC1",10710.7225859354,-0.10145629153453,0.0900841736306418,-1.12623879917593,0.260064454804216,0.558787139376625
"SEC23IP",2896.95616360903,-0.0785852182990876,0.0697478392929675,-1.12670469932409,0.259867354908379,0.558524228711625
"ADCY6",2037.39461257541,-0.17080853123483,0.151475418569242,-1.12763201348575,0.259475360798121,0.557922420153751
"STAG3L3",1115.77623749163,-0.163264442158686,0.144715240967757,-1.12817724703275,0.259245071012641,0.557587686192967
"DOK5",235.220504049602,-0.412915519500427,0.365969644388837,-1.12827805756947,0.259202507272907,0.557587686192967
"RPL27A",35701.7173665044,-0.115743923322677,0.102507274857677,-1.12912886898396,0.258843474597918,0.557148328578297
"RALBP1",3650.55008451744,-0.0792884505711095,0.0702201422090388,-1.12914112784157,0.25883830401997,0.557148328578297
"DPH2",1135.53069677451,-0.208060985003617,0.184228072218381,-1.12936634736635,0.258743322985146,0.557148328578297
"LRRC42",864.415216132765,-0.0919043093426731,0.0813638603964827,-1.12954706051098,0.258667128936148,0.557148328578297
"HECTD1",7965.49106771705,-0.105797224439629,0.0936633489851205,-1.12954774291101,0.258666841245428,0.557148328578297
"ILF3",9265.03568791481,-0.152051035047523,0.13450551421761,-1.13044462104005,0.258288921084528,0.556851013350107
"UHRF1BP1",2291.94884201463,-0.106363359132877,0.0940896214589468,-1.13044730634064,0.258287790146635,0.556851013350107
"SPAG9",7481.2721410848,-0.130723799568892,0.115634524561747,-1.13049108874995,0.258269351285293,0.556851013350107
"ZNF703",300.574839508532,-0.244289197664557,0.21590552500175,-1.13146339197469,0.257860103168488,0.556530989452161
"LRRC6",113.613784908751,-0.254848871300067,0.225236601865432,-1.13147183534729,0.257856551274452,0.556530989452161
"MAGED1",5726.19417334311,-0.141454169340324,0.124944328161357,-1.13213758016808,0.257576597597664,0.556240402787846
"CHRNA7",283.35473656159,-0.285981142106788,0.252593413271442,-1.13217972869098,0.257558880738561,0.556240402787846
"CENPO",470.826032542452,-0.178233583279824,0.157393248044401,-1.13240933454492,0.257462382249076,0.556234860522505
"LLPH",1461.63568172445,-0.128225755876074,0.113206792738334,-1.13266839183807,0.257353536062196,0.556080085295009
"HES6",1762.50240728636,-0.360177120679129,0.317937069707583,-1.13285664049932,0.257274461048385,0.555989603069571
"TMEM256",269.144606597094,-0.134521005094383,0.118653121441882,-1.13373338568487,0.256906400940718,0.555354797289554
"TOM1L1",902.856253687995,-0.331529908555245,0.292209740827604,-1.13456145444118,0.25655911111628,0.55484480896309
"ZNF77",206.729587476185,-0.155272511980301,0.13684689036555,-1.13464406509737,0.256524482319318,0.55484480896309
"GTPBP10",1063.6290637009,-0.119466154545452,0.105256299529501,-1.13500241866254,0.256374304978935,0.554766231680204
"CASK",1603.40302869308,-0.138877915998355,0.122333081338496,-1.13524415864322,0.25627303207457,0.554627387400308
"NRXN2",163.418887757746,-0.280368317884437,0.246813859856571,-1.13595046099666,0.255977297768436,0.55408663896372
"UBIAD1",1018.65775585568,-0.129882370348795,0.114333910615238,-1.13599167254833,0.255960049493887,0.55408663896372
"PTGES3",13531.313195951,-0.0784060291305259,0.0689736150837228,-1.13675394620615,0.255641160616395,0.553901534730738
"MYL6B",1275.40200739727,-0.154570739016543,0.135960108552439,-1.13688302151455,0.255587190713628,0.553901534730738
"ADAMTS18",78.9900727078293,-0.72232113960641,0.635183837672371,-1.13718438153803,0.255461214706328,0.553752474981983
"TTLL1",484.129334020862,-0.155876935842539,0.137024189311666,-1.13758699559237,0.255292979343429,0.553468069229315
"GPX8",2442.63397142301,-0.24262727063829,0.213239925116948,-1.13781352392252,0.255198356613386,0.553343194246869
"MTR",2736.92688913265,-0.117513852225381,0.103277890680975,-1.13784132741809,0.255186744546867,0.553343194246869
"CAV2",2162.33301953312,-0.236045030036602,0.207385293377758,-1.13819560776009,0.255038812332341,0.553289192226346
"TRIM33",2706.59742933588,-0.0984238285886695,0.0864126940431438,-1.13899733920492,0.254704263991597,0.552757133824817
"PIGH",884.107285529223,-0.10420874656391,0.0914300993201041,-1.13976411858711,0.254384586210425,0.552540622802065
"SDK2",188.91310279653,-0.37270532758346,0.326893138679175,-1.14014423517542,0.254226215444549,0.552448725080348
"PRPF38A",1795.37973516384,-0.129090222014145,0.113181706368182,-1.14055730520808,0.254054192845306,0.552304576911411
"AP4M1",411.404368177611,-0.146759565662579,0.128669800173163,-1.14059060840284,0.254040327293134,0.552304576911411
"TMEM167A",5681.0670691376,-0.0957850488480668,0.0839763973491699,-1.14061869610573,0.254028633583935,0.552304576911411
"HSPA9",14082.5125729987,-0.124145937270303,0.108795492519237,-1.14109449201999,0.25383060313986,0.552139745965413
"UBE2V2",2147.95954918224,-0.0915288770777522,0.0802106136350578,-1.14110680531869,0.253825479663551,0.552139745965413
"PKD2",3853.63351294183,-0.166258312901163,0.145678677113184,-1.14126731650638,0.253758698681573,0.552139745965413
"MED19",443.780292672384,-0.101258137707723,0.0887148595356909,-1.1413886944947,0.253708207263316,0.552139745965413
"VPS50",1395.45390081237,-0.0885139364832566,0.0775436213541967,-1.14147282442421,0.253673214581738,0.552139745965413
"DNM1",488.75926892507,-0.325777606616713,0.285385776944041,-1.14153413707296,0.253647714549599,0.552139745965413
"MAP1LC3C",181.027677985851,-0.517880103576163,0.453662791291555,-1.14155296294365,0.253639885196928,0.552139745965413
"LRWD1",475.11394953153,-0.239303433896307,0.209625732772217,-1.14157470426753,0.253630843567273,0.552139745965413
"PEX1",1407.17113383971,-0.135743862191916,0.118835964822513,-1.14227929562112,0.253337944516951,0.552104809094812
"TCAF1",2969.47795933342,-0.195795598374197,0.171109125829958,-1.14427326669164,0.252510326419636,0.551032170925374
"RPS16",20504.8451999854,-0.110805753582801,0.096821201864191,-1.14443687383912,0.252442503343282,0.551010045255164
"MSANTD3",736.257139708863,-0.134536115040134,0.117510204768177,-1.14488878055778,0.252255232123377,0.550716724995033
"ST7",1083.13611226957,-0.209193768371938,0.182702509470921,-1.14499668875776,0.252210529035461,0.550699571506794
"C1orf21",3045.30544648002,-0.181321022520153,0.158284413379128,-1.14553934054041,0.251985808611714,0.550289289233004
"NOA1",931.151125185405,-0.103109875241999,0.0899621183053658,-1.14614770288095,0.251734042476099,0.549900175218909
"COPRS",1291.33796875577,-0.126807544036073,0.110583502708446,-1.1467130352201,0.251500241289312,0.54955008864182
"SOSTDC1",641.16362768357,-0.898086394866188,0.783137430431675,-1.14678006690493,0.251472529436067,0.54955008864182
"ZKSCAN4",419.712874317336,-0.105953069145492,0.0923591213469029,-1.14718576357532,0.251304854113004,0.549283759808855
"SECISBP2L",4418.58859614549,-0.105504380492015,0.0919307285752128,-1.14765086850908,0.251112721217179,0.549024390186067
"NPHP1",158.955964211624,-0.183997490799161,0.16026423170479,-1.14808830917486,0.25093210987732,0.548834357151099
