"symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"KRTDAP",709.230005212754,-5.70385573708501,1.26578533307478,-4.50617935604411,6.60053023095706e-06,0.00152456898264804
"KLK10",72.7366547357459,-4.31270012684877,0.953211293627157,-4.52439050573782,6.0569800009728e-06,0.00143233155642052
"PNMA5",65.9341218401403,-5.13240823376939,1.11915643982573,-4.58596140014937,4.51902092928504e-06,0.00110822014492985
"CALML3",140.567731932048,-9.1012784500924,1.98376792782599,-4.58787458070587,4.47781504757551e-06,0.00110822014492985
"PLA2G4E",41.546826636011,-7.92694998251819,1.69089275574893,-4.68802646150504,2.7585235646151e-06,0.000730604161166857
"HBG1",54.5114374178154,-4.362227870899,0.922431488031183,-4.72905351508505,2.25568926947568e-06,0.000631084671110774
"PDE4C",204.457503641815,-3.27495139018094,0.69021322307279,-4.7448401170888,2.08671087743163e-06,0.000592148926704313
"BICDL2",30.5871005182987,-4.15762899928189,0.873505322903753,-4.75970654129602,1.93874638604752e-06,0.000558134176992
"KLK6",222.434020087473,-6.64642925213085,1.39258264915231,-4.77273593504606,1.81740011148992e-06,0.000530894644332878
"SYT6",156.239594000514,-3.39367023671378,0.702446599516647,-4.83121455645022,1.35702668065086e-06,0.000421187156007012
"KRT5",1473.00859937765,-5.33414751883646,1.10149927926268,-4.84262461107286,1.28135226674309e-06,0.000404012403596582
"SPRR2E",829.42848078373,-9.13566190497894,1.88513838511664,-4.84614921488307,1.2588085455119e-06,0.000403306015291103
"IL36RN",116.602390394646,-7.74543200471543,1.5912872377097,-4.86740031665386,1.13075834438891e-06,0.000368219405785922
"TRIM29",496.914177607496,-5.64531382142684,1.15067592060788,-4.90608495434973,9.2912293967485e-07,0.000312815221588156
"HBG2",103.156377781279,-3.88053897270504,0.782973373271656,-4.95615701015501,7.19011202246763e-07,0.00025504354502553
"SPRR2D",117.324646251495,-6.31687769729482,1.24523513098321,-5.07283928964254,3.91923482443755e-07,0.000146889963306844
"ZNF750",77.1191856698109,-4.09623370069721,0.783060755405491,-5.23105477119214,1.68545557680191e-07,6.97497699533192e-05
"LYPD3",428.606372640958,-3.57441313803992,0.649367881446899,-5.50445015863048,3.70322206891721e-08,1.72335330190902e-05
"S100A2",365.622731398401,-3.93533253588476,0.698197608052328,-5.63641652520502,1.73625136898794e-08,8.84330697271189e-06
"KRT14",5148.01518171688,-7.94408956814301,1.31249183620924,-6.05267731880698,1.42458049258755e-09,1.0106381037414e-06
"SBSN",1181.23178939662,-6.13601051811313,0.971007887207199,-6.3192179991055,2.62890204953285e-10,2.2704569700835e-07
"KRT17",1406.18226838187,-7.59747512186356,0.989037701890083,-7.68168403221085,1.57010714481274e-14,3.46540092495113e-11
"LCE3E",33.3909494010772,-24.6421256578834,3.03120132751019,-8.12949157624059,4.31094715768585e-16,1.71265308680544e-12
"C10orf99",37.699730616589,-24.8020388235601,3.03117773278066,-8.18231097284021,2.78451337527635e-16,1.58441565980696e-12
"KRT16P1",14.7608473148457,-23.5367186742294,2.04505581981961,-11.5090837355753,1.18733173596634e-30,2.35851576032354e-26
